TH_completed_raw_bags,TH_definition,binary_sha256,canonical_id_OD_and_scheduled_D_match,canonical_segment_count,canonical_sha256,class_sha256,completed_raw_bag_count,completed_raw_bags_per_fixed_horizon_hour,completed_segments,completion_rate,control_reuse_provenance_tier,cpu_seconds,decision_count_definition,decision_requests,fixed_horizon_seconds,formal_timing_status,full_population_complete,historical_build_identity_limitation,historical_shared_D,hourly_rate_definition,hourly_rate_denominator_seconds,input_sha256,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,observed_lifecycle_count,on_time_rate,on_time_raw_bag_count,population_evidence_level,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,primary_clock,primary_timing_definition,raw_bag_count,raw_entry_and_deadline_match,release_epoch_minus_canonical_D_max_seconds,release_epoch_minus_canonical_D_min_seconds,reporting_method,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,tht_admission_max_seconds,tht_admission_mean_seconds,tht_admission_min_seconds,tht_admission_p95_seconds,tht_admission_p99_seconds,tht_scheduled_release_max_seconds,tht_scheduled_release_mean_seconds,tht_scheduled_release_min_seconds,tht_scheduled_release_p95_seconds,tht_scheduled_release_p99_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,unfinished_raw_bag_count,unreleased_segments_absent_from_native_lifecycle,wall_seconds,workload_identity_sha256
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,e1a202c79c5738133fabeea2c6d452c7c92512691a568ed16811ed7ef5b55bdc,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,69.1875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,586305,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,ce421efa28fb10b78ec59745c4856701f01aff296d90d559d0bbcef2f6fc8d1c,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,0.0,0.0,COMPLETE,12297901.6882,,1.0,49765.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,3209.186909999993,365.0274081545282,1177.8292399999882,2815.021059199991,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,232003,76108,112115576.68390603,,0.0,0.0,0.0,0.0,0.0,3209.186909999993,365.0274081545282,188.0009999999893,1177.8292399999882,2815.021059199991,3276.686909999993,374.33399410851194,188.0009999999893,1203.4345339999866,2848.1455503999946,64333.41335700001,67868.85539700002,71699.55554700001,124413478.37210552,0,,89.70072940015234,2ac2f7b9b5e0c664e7d95ed1fcdc552fa3ff815050e51effa7eea8727a33ed05
49729,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,True,76112,35f5544c02347d93d0effc122e0f3af5368a3bd99f6bc904bab1e2893c5cb002,,49729,1821.9644002076145,76076,0.9992766000200944,ARCHIVED_HCA_RUNTIME_CLASS_IDENTITY_UNRECOVERED,,,,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,RUN_TIME_SOURCE_AND_CLASS_SHA_NOT_RECORDED_NO_RETROACTIVE_SUBSTITUTION,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,7d39f96d19c5bddac78d37c5d19f97a03ddde7b850eca429a1ea486159eede43,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,9414,0.18916909474530297,COMPLETE_PROCESS_FIXED_HORIZON,13057282.0,76112,0.810830905254697,40351,ALL_EXPORTED_SEGMENTS_PLUS_CANONICAL_UNRELEASED_POPULATION,,,,,CANONICAL_PASS_TIME_NOT_NATIVE_INTEGER_RELEASE_EPOCH,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,8158.52938,-0.9999900000002526,FENG_NATIVE_HCA,257053,76112,168298889.6622165,,72309.0,420.45132120968555,3173.7999999999956,3909.0,20923760.0,,,,,,,,,,,64798.154547,68009.154547,71983.154547,181352358.59575722,36,0,509.59521250007674,f003629da040385e27f611955989aa8c3dbc2266ed0a30dde3823975171d3706
49765,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,35f5544c02347d93d0effc122e0f3af5368a3bd99f6bc904bab1e2893c5cb002,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,49765,1823.2833633560285,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,655403993,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,7d39f96d19c5bddac78d37c5d19f97a03ddde7b850eca429a1ea486159eede43,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,5842,0.11739174118356277,COMPLETE,55934963.60000148,,0.8826082588164372,43923,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,6926.4,2744.490851,5830.72,6565.272,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,257053,76112,118398382.99575613,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,4518.799999999999,119.29384105294886,956.5999999999985,2376.416000000002,5936658.000000022,6926.4,2744.4908509996985,204.4,5830.719999999998,6565.272,8490.29078,2880.9948878881946,206.40784,6054.408164,7723.185224800001,64974.354546999995,68557.954547,71741.954547,174333346.59575513,0,,225.7405485,f003629da040385e27f611955989aa8c3dbc2266ed0a30dde3823975171d3706
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,35f5544c02347d93d0effc122e0f3af5368a3bd99f6bc904bab1e2893c5cb002,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,66.328125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,586289,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,7d39f96d19c5bddac78d37c5d19f97a03ddde7b850eca429a1ea486159eede43,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,0.0,0.0,COMPLETE,12340188.866190111,,1.0,49765.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,3174.1208499999957,363.1781938037998,1167.930647999988,2775.970390399996,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,257053,76112,112124180.93523598,,0.0,0.0,0.0,0.0,0.0,3174.1208499999957,363.1781938037998,188.0009999999893,1167.930647999988,2775.970390399996,3234.3790299999964,372.4863723549904,188.0009999999893,1192.5841099999952,2813.038010399998,64339.41335700001,67883.50803700002,71707.55554700001,124464369.8014263,0,,77.41790960007347,f003629da040385e27f611955989aa8c3dbc2266ed0a30dde3823975171d3706
49731,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,True,76109,4077fe2a0cb9f244c54492b17e146cd39f707a554833c3990dbbc41489416628,,49731,1822.037675938082,76075,0.999316788907867,ARCHIVED_HCA_RUNTIME_CLASS_IDENTITY_UNRECOVERED,,,,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,RUN_TIME_SOURCE_AND_CLASS_SHA_NOT_RECORDED_NO_RETROACTIVE_SUBSTITUTION,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,15ec4ffa5e49b59101ca19ccfccff7dd6546e2e7c16cf93248ab429e5caad354,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,9463,0.19015372249572993,COMPLETE_PROCESS_FIXED_HORIZON,12902678.0,76109,0.8098462775042701,40302,ALL_EXPORTED_SEGMENTS_PLUS_CANONICAL_UNRELEASED_POPULATION,,,,,CANONICAL_PASS_TIME_NOT_NATIVE_INTEGER_RELEASE_EPOCH,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,8184.862710000001,-0.9999900000002526,FENG_NATIVE_HCA,283303,76109,168774197.1683972,,72459.0,422.75890686225256,3154.0,3908.0,21038597.0,,,,,,,,,,,64783.154547,67997.154547,71978.154547,181673081.59575734,34,0,525.1179440999404,aae8e04cc7bc6f47b5800b340307157b74dfc7a22684f3aa21d97fec7f178db5
49765,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,4077fe2a0cb9f244c54492b17e146cd39f707a554833c3990dbbc41489416628,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,49765,1823.2833633560285,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,649679805,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,15ec4ffa5e49b59101ca19ccfccff7dd6546e2e7c16cf93248ab429e5caad354,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,5731,0.11516125791218723,COMPLETE,55269511.80000147,,0.8848387420878128,44034,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,6886.0,2721.428264845,5809.52,6543.744,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,283303,76109,118396454.39575528,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,4479.799999999999,116.17722495729932,933.1999999999971,2362.0160000000005,5781559.600000003,6886.0,2721.42826484477,204.4,5809.519999999999,6543.744000000001,8474.69078,2858.034341319321,206.40002,6030.32123,7695.321367200002,64951.55454699999,68547.55454699999,71741.954547,173665966.19575644,0,,226.8528791,aae8e04cc7bc6f47b5800b340307157b74dfc7a22684f3aa21d97fec7f178db5
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,4077fe2a0cb9f244c54492b17e146cd39f707a554833c3990dbbc41489416628,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,65.765625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,586278,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,15ec4ffa5e49b59101ca19ccfccff7dd6546e2e7c16cf93248ab429e5caad354,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,0.0,0.0,COMPLETE,12395658.14278003,,1.0,49765.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,3256.5528599999925,367.09881425074053,1185.6896379999962,2873.825237999994,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,283303,76109,112117194.8368464,,0.0,0.0,0.0,0.0,0.0,3256.5528599999925,367.09881425074053,188.0009999999893,1185.6896379999962,2873.825237999994,3319.0308599999953,376.4068757913815,188.0009999999893,1210.8685219999902,2905.5236887999945,64338.72678700001,67876.50803700002,71706.55554700001,124512852.97962652,0,,73.37882449990138,aae8e04cc7bc6f47b5800b340307157b74dfc7a22684f3aa21d97fec7f178db5
49729,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,True,76104,d66d9d10e1e870ff0bffcbbf3d78ceea27a6d4385a08bff6ea61d3de711e255b,,49729,1821.9644002076145,76068,0.9992766000200944,ARCHIVED_HCA_RUNTIME_CLASS_IDENTITY_UNRECOVERED,,,,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,RUN_TIME_SOURCE_AND_CLASS_SHA_NOT_RECORDED_NO_RETROACTIVE_SUBSTITUTION,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,ddce2dd1af1685792c658a1d4f9e8188c55b1073d06eb60e171e1585665c7c2c,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,9519,0.19127901135336078,COMPLETE_PROCESS_FIXED_HORIZON,13093615.0,76104,0.8087209886466392,40246,ALL_EXPORTED_SEGMENTS_PLUS_CANONICAL_UNRELEASED_POPULATION,,,,,CANONICAL_PASS_TIME_NOT_NATIVE_INTEGER_RELEASE_EPOCH,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,7845.40958,-0.9999900000002526,FENG_NATIVE_HCA,308081,76104,169246296.0551774,,72459.0,439.1628453732543,3262.0,4004.0,21854939.0,,,,,,,,,,,64755.154547,67994.154547,71979.154547,182336091.5957575,36,0,502.32555290008895,caff55390bb9265768db249a86977679942690f526c6dd215984e0ed9da9980e
49765,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,d66d9d10e1e870ff0bffcbbf3d78ceea27a6d4385a08bff6ea61d3de711e255b,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,49765,1823.2833633560285,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,649733115,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,ddce2dd1af1685792c658a1d4f9e8188c55b1073d06eb60e171e1585665c7c2c,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,5737,0.11528182457550484,COMPLETE,55302262.60000167,,0.8847181754244952,44028,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,6838.0,2721.699097759,5802.76,6482.68,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,308081,76104,118378541.39575613,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,4416.0,115.4703546669346,931.3599999999997,2337.2079999999996,5746382.200000003,6838.0,2721.699097759469,204.4,5802.759999999999,6482.680000000002,8395.93146,2858.146339711765,206.40002,6015.420199999998,7648.3346964,64945.954547,68542.154547,71735.55454699999,173680803.9957578,0,,221.7138358,caff55390bb9265768db249a86977679942690f526c6dd215984e0ed9da9980e
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,d66d9d10e1e870ff0bffcbbf3d78ceea27a6d4385a08bff6ea61d3de711e255b,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,67.046875,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,586129,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,ddce2dd1af1685792c658a1d4f9e8188c55b1073d06eb60e171e1585665c7c2c,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,0.0,0.0,COMPLETE,12377783.596570158,,1.0,49765.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,3276.3530099999953,369.3063148098081,1228.4063839999815,2880.8136979999927,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,308081,76104,112107002.32358591,,0.0,0.0,0.0,0.0,0.0,3276.3530099999953,369.3063148098081,188.0009999999893,1228.4063839999815,2880.8136979999927,3333.153569999995,378.6115652291792,188.0009999999893,1257.8832979999831,2911.4287987999965,64328.60743700001,67869.52208700003,71700.55554700001,124484785.92015792,0,,78.37327129999176,caff55390bb9265768db249a86977679942690f526c6dd215984e0ed9da9980e
49736,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,True,76107,239c9cb7ffca75144cfe0144cac6de14f0634c975397bdc6a0686f0120395301,,49736,1822.2208652642505,76078,0.9994172611272983,ARCHIVED_HCA_RUNTIME_CLASS_IDENTITY_UNRECOVERED,,,,98259.0,NOT_MEASURED_FULL_POPULATION_INCOMPLETE,False,RUN_TIME_SOURCE_AND_CLASS_SHA_NOT_RECORDED_NO_RETROACTIVE_SUBSTITUTION,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,d6ce53d8f32132477fd829118359d73e77db41805ece9d9bb737d6c53aec8b97,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,9336,0.18760172812217424,COMPLETE_PROCESS_FIXED_HORIZON,12568810.0,76107,0.8123982718778258,40429,ALL_EXPORTED_SEGMENTS_PLUS_CANONICAL_UNRELEASED_POPULATION,,,,,CANONICAL_PASS_TIME_NOT_NATIVE_INTEGER_RELEASE_EPOCH,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,8072.862669999999,-0.9999900000002526,FENG_NATIVE_HCA,333667,76107,168065990.78152752,,72609.0,405.6721390535517,3132.0,3902.3600000000006,20188274.0,,,,,,,,,,,64801.154547,67983.154547,71927.154547,180630969.59575704,29,0,599.932907700073,8ce0cfedcf46277fb5e624fecf44d67de824dbb53862528053213ccc0b15ead3
49765,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,239c9cb7ffca75144cfe0144cac6de14f0634c975397bdc6a0686f0120395301,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,49765,1823.2833633560285,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,654065573,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,d6ce53d8f32132477fd829118359d73e77db41805ece9d9bb737d6c53aec8b97,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,5853,0.1176127800663117,COMPLETE,55841925.2000011,,0.8823872199336883,43912,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,6878.0,2739.155715865,5832.96,6534.96,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,333667,76107,118382376.39575586,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,4480.4000000000015,119.47233597910177,959.8000000000022,2373.5920000000033,5945540.79999999,6878.0,2739.1557158645633,204.4,5832.959999999999,6534.960000000001,8455.56583,2875.5587058325327,206.40197,6048.18546,7705.080130000002,64959.154547,68552.754547,71739.954547,174224301.5957579,0,,235.8240635,8ce0cfedcf46277fb5e624fecf44d67de824dbb53862528053213ccc0b15ead3
49765.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,239c9cb7ffca75144cfe0144cac6de14f0634c975397bdc6a0686f0120395301,,49765.0,1823.2833633560285,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,64.234375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,586147,98259.0,FULL_POPULATION_RAW_BAG_TIMING,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,d6ce53d8f32132477fd829118359d73e77db41805ece9d9bb737d6c53aec8b97,1.75,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,0.0,0.0,COMPLETE,12314244.688920164,,1.0,49765.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,3139.647749999993,361.3907582318919,1148.5368479999936,2758.774840399996,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,49765,,,,G31_S4_NATIVE_SYSTEM,333667,76107,112113130.45131603,,0.0,0.0,0.0,0.0,0.0,3139.647749999993,361.3907582318919,188.0009999999893,1148.5368479999936,2758.774840399996,3207.647749999993,370.6968870372772,188.0009999999893,1166.040865999991,2792.945369599996,64335.72678700001,67874.57465700002,71704.55554700001,124427375.14023669,0,,67.71397759998217,8ce0cfedcf46277fb5e624fecf44d67de824dbb53862528053213ccc0b15ead3
56928,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,True,87205,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,,56928,2085.720392025158,87121,0.9985266259734793,ARCHIVED_HCA_RUNTIME_CLASS_IDENTITY_UNRECOVERED,,,,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,False,RUN_TIME_SOURCE_AND_CLASS_SHA_NOT_RECORDED_NO_RETROACTIVE_SUBSTITUTION,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,27768,0.4870553567669964,COMPLETE_PROCESS_FIXED_HORIZON,16939256.0,87205,0.5129446432330036,29244,ALL_EXPORTED_SEGMENTS_PLUS_CANONICAL_UNRELEASED_POPULATION,,,,,CANONICAL_PASS_TIME_NOT_NATIVE_INTEGER_RELEASE_EPOCH,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,13063.52938,-0.9999900000002526,FENG_NATIVE_HCA,104729,87205,287609715.585786,,72759.0,1396.0454465726514,5546.0,6759.779999999999,79591343.0,,,,,,,,,,,66455.154547,69725.154547,72816.154547,304545742.4261055,84,0,807.3707574000582,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1584975630,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29847,0.5235213639233846,COMPLETE,200500123.20000026,,0.47647863607661545,27165,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,104729,87205,138169154.62610543,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9579.800000000003,1801.1037781519678,6011.669999999995,7573.023999999997,102684528.60000026,,,,,,,,,,,69795.154547,74412.154547,78555.754547,338669277.8261046,0,,520.8674746,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5
